date,hy,kpj,zgj,zdj,spj,zd,zdf,jqpjj,cjl,url
2017-01-26,Au99.99,268.99,268.99,265.80,266.25,-1.82,-0.0068,266.64,"4,662.76",https://www.sge.com.cn/sjzx/mrhqsj/5141036
2017-02-03,Au99.99,266.25,270.10,266.25,269.30,3.05,0.0115,269.62,"8,327.82",https://www.sge.com.cn/sjzx/mrhqsj/5141041
2017-02-06,Au99.99,268.01,272.40,267.30,271.79,2.49,0.0093,272.01,"20,912.82",https://www.sge.com.cn/sjzx/mrhqsj/5141047
2017-02-07,Au99.99,272.20,274.70,272.20,274.16,2.37,0.0087,274.05,"27,291.04",https://www.sge.com.cn/sjzx/mrhqsj/5141057
2017-02-08,Au99.99,274.20,275.39,273.85,274.35,0.19,0.0007,274.98,"26,036.56",https://www.sge.com.cn/sjzx/mrhqsj/5141059
2017-02-09,Au99.99,275.97,277.65,275.51,276.31,1.96,0.0071,276.42,"20,488.90",https://www.sge.com.cn/sjzx/mrhqsj/5141068
2017-02-10,Au99.99,276.20,276.69,272.80,272.83,-3.48,-0.0126,273.41,"23,756.46",https://www.sge.com.cn/sjzx/mrhqsj/5141076
2017-02-13,Au99.99,273.97,275.01,273.10,274.64,1.81,0.0066,274.62,"19,591.20",https://www.sge.com.cn/sjzx/mrhqsj/5141082
2017-02-14,Au99.99,274.98,274.98,272.70,274.06,-0.58,-0.0021,273.97,"24,930.48",https://www.sge.com.cn/sjzx/mrhqsj/5141087
2017-02-15,Au99.99,274.49,274.59,273.00,273.40,-0.66,-0.0024,273.44,"21,005.64",https://www.sge.com.cn/sjzx/mrhqsj/5141095
2017-02-16,Au99.99,273.99,275.45,272.10,274.93,1.53,0.0056,274.96,"32,060.84",https://www.sge.com.cn/sjzx/mrhqsj/5141100
2017-02-17,Au99.99,275.50,276.10,275.11,275.75,0.82,0.0030,275.88,"28,661.64",https://www.sge.com.cn/sjzx/mrhqsj/5141106
2017-02-20,Au99.99,275.75,276.66,274.90,275.50,-0.25,-0.0009,275.09,"18,287.06",https://www.sge.com.cn/sjzx/mrhqsj/5141112
2017-02-21,Au99.99,276.49,276.49,275.01,275.55,0.05,0.0002,275.41,"23,312.48",https://www.sge.com.cn/sjzx/mrhqsj/5141122
2017-02-22,Au99.99,274.86,276.45,274.50,275.60,0.05,0.0002,275.74,"19,905.70",https://www.sge.com.cn/sjzx/mrhqsj/5141127
2017-02-23,Au99.99,276.48,276.48,275.30,276.20,0.60,0.0022,276.1,"50,573.04",https://www.sge.com.cn/sjzx/mrhqsj/5141135
2017-02-24,Au99.99,276.59,279.84,276.01,279.63,3.43,0.0124,279.01,"43,323.48",https://www.sge.com.cn/sjzx/mrhqsj/5141145
2017-02-27,Au99.99,281.20,281.20,278.81,280.60,0.97,0.0035,280.54,"21,690.94",https://www.sge.com.cn/sjzx/mrhqsj/5141152
2017-02-28,Au99.99,280.40,281.90,279.45,281.83,1.23,0.0044,279.66,"16,807.34",https://www.sge.com.cn/sjzx/mrhqsj/5141161
2017-03-01,Au99.99,280.00,280.35,277.40,278.00,-3.83,-0.0136,278.06,"20,573",https://www.sge.com.cn/sjzx/mrhqsj/5141162
2017-03-02,Au99.99,278.00,279.43,277.00,278.35,0.35,0.0013,278.28,"20,383.62",https://www.sge.com.cn/sjzx/mrhqsj/5141171
2017-03-03,Au99.99,278.49,278.50,275.70,276.23,-2.12,-0.0076,276.19,"25,031.78",https://www.sge.com.cn/sjzx/mrhqsj/5141182
2017-03-06,Au99.99,275.50,277.00,275.39,276.54,0.31,0.0011,276.59,"32,833",https://www.sge.com.cn/sjzx/mrhqsj/5141190
2017-03-07,Au99.99,276.50,276.90,275.30,275.37,-1.17,-0.0042,275.58,"24,619.82",https://www.sge.com.cn/sjzx/mrhqsj/5141201
2017-03-08,Au99.99,275.90,275.90,273.71,273.79,-1.58,-0.0057,274.11,"22,180.02",https://www.sge.com.cn/sjzx/mrhqsj/5141208
2017-03-09,Au99.99,274.60,274.60,271.80,272.22,-1.57,-0.0057,272.4,"27,685.74",https://www.sge.com.cn/sjzx/mrhqsj/5141213
2017-03-10,Au99.99,272.69,273.49,270.20,270.41,-1.81,-0.0067,270.52,"22,424.28",https://www.sge.com.cn/sjzx/mrhqsj/5141223
2017-03-13,Au99.99,271.78,274.15,270.12,272.90,2.49,0.0092,272.3,"39,624.06",https://www.sge.com.cn/sjzx/mrhqsj/5141230
2017-03-14,Au99.99,271.00,273.88,270.15,271.30,-1.60,-0.0059,271.8,"30,335.08",https://www.sge.com.cn/sjzx/mrhqsj/5141237
2017-03-15,Au99.99,272.00,272.10,271.00,271.51,0.21,0.0008,271.3,"28,357.68",https://www.sge.com.cn/sjzx/mrhqsj/5141244
2017-03-16,Au99.99,271.40,276.20,271.00,275.89,4.38,0.0161,275.65,"30,086.42",https://www.sge.com.cn/sjzx/mrhqsj/5141250
2017-03-17,Au99.99,275.02,276.48,275.01,275.62,-0.27,-0.0010,275.66,"31,657.62",https://www.sge.com.cn/sjzx/mrhqsj/5141257
2017-03-20,Au99.99,275.62,277.20,275.62,277.07,1.45,0.0053,276.92,"22,749.88",https://www.sge.com.cn/sjzx/mrhqsj/5141265
2017-03-21,Au99.99,276.70,277.25,275.70,275.75,-1.32,-0.0048,276.04,"19,114.46",https://www.sge.com.cn/sjzx/mrhqsj/5141275
2017-03-22,Au99.99,276.20,278.95,276.20,278.20,2.45,0.0089,278.35,"25,607.28",https://www.sge.com.cn/sjzx/mrhqsj/5141281
2017-03-23,Au99.99,278.20,278.60,277.81,278.21,0.01,0.0000,278.26,"20,591.88",https://www.sge.com.cn/sjzx/mrhqsj/5141286
2017-03-24,Au99.99,278.40,279.28,277.60,277.88,-0.33,-0.0012,277.9,"23,680.34",https://www.sge.com.cn/sjzx/mrhqsj/5141297
2017-03-27,Au99.99,278.35,281.00,277.88,280.53,2.65,0.0095,280.49,"22,830.86",https://www.sge.com.cn/sjzx/mrhqsj/5141303
2017-03-28,Au99.99,280.50,281.19,280.00,280.23,-0.30,-0.0011,280.46,"25,766.76",https://www.sge.com.cn/sjzx/mrhqsj/5141306
2017-03-29,Au99.99,280.50,281.17,279.35,279.74,-0.49,-0.0018,279.61,"36,053.04",https://www.sge.com.cn/sjzx/mrhqsj/5141312
2017-03-30,Au99.99,279.52,279.99,279.30,279.60,-0.14,-0.0005,279.62,"33,149.90",https://www.sge.com.cn/sjzx/mrhqsj/5141324
2017-03-31,Au99.99,278.48,279.93,277.60,277.81,-1.79,-0.0064,277.90,"14,866.76",https://www.sge.com.cn/sjzx/mrhqsj/5141327
2017-04-05,Au99.99,277.81,280.70,277.81,280.63,2.82,0.0102,280.27,"16,383.30",https://www.sge.com.cn/sjzx/mrhqsj/5141342
2017-04-06,Au99.99,280.49,280.55,278.80,280.21,-0.42,-0.0015,280.44,"21,794.14",https://www.sge.com.cn/sjzx/mrhqsj/5141348
2017-04-07,Au99.99,280.35,284.43,279.70,282.93,2.72,0.0097,283.12,"22,064.78",https://www.sge.com.cn/sjzx/mrhqsj/5141356
2017-04-10,Au99.99,282.90,284.48,280.51,281.39,-1.54,-0.0054,281.33,"19,080.60",https://www.sge.com.cn/sjzx/mrhqsj/5141359
2017-04-11,Au99.99,281.39,281.90,280.00,281.84,0.45,0.0016,281.45,"21,306.76",https://www.sge.com.cn/sjzx/mrhqsj/5141371
2017-04-12,Au99.99,282.49,285.60,281.50,284.41,2.57,0.0091,284.89,"27,912.22",https://www.sge.com.cn/sjzx/mrhqsj/5141378
2017-04-13,Au99.99,285.58,300.00,284.00,286.69,2.28,0.0080,286.35,"33,805.92",https://www.sge.com.cn/sjzx/mrhqsj/5141392
2017-04-14,Au99.99,286.99,287.00,285.80,286.60,-0.09,-0.0003,286.78,"16,836.18",https://www.sge.com.cn/sjzx/mrhqsj/5141393
2017-04-17,Au99.99,287.45,288.50,286.41,286.90,0.30,0.0011,287.14,"13,923.68",https://www.sge.com.cn/sjzx/mrhqsj/5141407
2017-04-18,Au99.99,289.99,289.99,285.75,286.13,-0.77,-0.0027,286.06,"21,319.92",https://www.sge.com.cn/sjzx/mrhqsj/5141413
2017-04-19,Au99.99,285.80,286.69,284.90,285.75,-0.38,-0.0013,285.9,"24,022.72",https://www.sge.com.cn/sjzx/mrhqsj/5141419
2017-04-20,Au99.99,285.99,285.99,284.90,285.49,-0.26,-0.0009,285.36,"43,273.44",https://www.sge.com.cn/sjzx/mrhqsj/5141427
2017-04-21,Au99.99,285.00,285.70,284.90,285.36,-0.13,-0.0005,285.22,"30,860.72",https://www.sge.com.cn/sjzx/mrhqsj/5141446
2017-04-24,Au99.99,286.00,286.82,283.45,283.57,-1.79,-0.0063,284.33,"19,895.24",https://www.sge.com.cn/sjzx/mrhqsj/5141449
2017-04-25,Au99.99,283.60,284.20,282.50,283.30,-0.27,-0.0010,283.54,"23,337.46",https://www.sge.com.cn/sjzx/mrhqsj/5141454
2017-04-26,Au99.99,289.00,289.00,281.09,282.05,-1.25,-0.0044,282.32,"33,856.10",https://www.sge.com.cn/sjzx/mrhqsj/5141468
2017-04-27,Au99.99,282.00,283.20,282.00,282.59,0.54,0.0019,282.8,"25,355.30",https://www.sge.com.cn/sjzx/mrhqsj/5141476
2017-04-28,Au99.99,283.80,283.80,281.51,283.45,0.86,0.0030,282.74,"3,350.74",https://www.sge.com.cn/sjzx/mrhqsj/5141489
2017-05-02,Au99.99,281.99,281.99,280.80,280.94,-2.51,-0.0089,281.09,"14,836.92",https://www.sge.com.cn/sjzx/mrhqsj/5141499
2017-05-03,Au99.99,281.60,281.60,280.03,280.37,-0.57,-0.20%,280.41,"12,058.22",https://www.sge.com.cn/sjzx/mrhqsj/5141500
2017-05-04,Au99.99,289.99,289.99,275.60,276.19,-4.18,-1.49%,277.06,"22,672.96",https://www.sge.com.cn/sjzx/mrhqsj/5141509
2017-05-05,Au99.99,278.00,278.00,274.03,275.87,-0.32,-0.0012,275.19,"19,796.48",https://www.sge.com.cn/sjzx/mrhqsj/5141525
2017-05-08,Au99.99,280.50,280.50,275.00,275.50,-0.37,-0.13%,275.52,"15,153.80",https://www.sge.com.cn/sjzx/mrhqsj/5141530
2017-05-09,Au99.99,276.88,276.88,274.55,275.20,-0.30,-0.11%,275.16,"22,365.34",https://www.sge.com.cn/sjzx/mrhqsj/5141539
2017-05-10,Au99.99,275.24,275.24,273.00,273.89,-1.31,-0.48%,273.89,"27,600.48",https://www.sge.com.cn/sjzx/mrhqsj/5141547
2017-05-11,Au99.99,274.88,274.88,273.60,274.26,0.37,0.14%,273.96,"33,134.46",https://www.sge.com.cn/sjzx/mrhqsj/5141554
2017-05-12,Au99.99,274.68,275.70,273.90,275.51,1.25,0.46%,275.01,"21,723.62",https://www.sge.com.cn/sjzx/mrhqsj/5141572
2017-05-15,Au99.99,275.39,276.50,274.65,276.29,0.78,0.28%,275.66,"27,789.96",https://www.sge.com.cn/sjzx/mrhqsj/5141583
2017-05-16,Au99.99,276.99,278.00,276.11,276.70,0.41,0.15%,276.53,"24,619.54",https://www.sge.com.cn/sjzx/mrhqsj/5141590
2017-05-17,Au99.99,277.49,277.88,276.31,277.61,0.91,0.33%,277.68,"20,550.66",https://www.sge.com.cn/sjzx/mrhqsj/5141601
2017-05-18,Au99.99,280.00,281.25,278.00,279.82,2.21,0.80%,280.58,"24,181.38",https://www.sge.com.cn/sjzx/mrhqsj/5141608
2017-05-19,Au99.99,298.00,298.00,278.21,279.26,-0.56,-0.0020,279.31,"26,753.80",https://www.sge.com.cn/sjzx/mrhqsj/5141619
2017-05-22,Au99.99,280.68,280.68,279.03,280.00,0.74,0.0027,279.75,"24,236.84",https://www.sge.com.cn/sjzx/mrhqsj/5141624
2017-05-23,Au99.99,280.00,281.60,280.00,281.40,1.40,0.0050,281.32,"24,763.92",https://www.sge.com.cn/sjzx/mrhqsj/5141630
2017-05-24,Au99.99,281.40,281.69,278.50,278.50,-2.90,-0.0103,279.14,"22,516.16",https://www.sge.com.cn/sjzx/mrhqsj/5141635
2017-05-25,Au99.99,279.75,280.50,278.70,279.75,1.25,0.0045,280.24,"26,613.98",https://www.sge.com.cn/sjzx/mrhqsj/5141641
2017-05-26,Au99.99,280.99,280.99,279.00,280.35,0.60,0.0021,279.58,"24,087.52",https://www.sge.com.cn/sjzx/mrhqsj/5141646
2017-05-31,Au99.99,280.35,280.35,278.81,279.00,-1.35,-0.48%,279.18,"19,484.54",https://www.sge.com.cn/sjzx/mrhqsj/5141660
2017-06-01,Au99.99,279.70,280.00,278.58,278.99,-0.01,0.00%,278.96,"18,498.48",https://www.sge.com.cn/sjzx/mrhqsj/5141665
2017-06-02,Au99.99,279.59,279.59,277.82,278.16,-0.83,-0.30%,278.14,"52,967.54",https://www.sge.com.cn/sjzx/mrhqsj/5141674
2017-06-05,Au99.99,276.80,282.00,273.00,281.87,3.71,0.0133,281.46,"29,156.16",https://www.sge.com.cn/sjzx/mrhqsj/5141685
2017-06-06,Au99.99,278.00,283.48,278.00,283.20,1.33,0.0047,282.78,"28,040.46",https://www.sge.com.cn/sjzx/mrhqsj/5141686
2017-06-07,Au99.99,285.00,285.00,283.20,283.75,0.55,0.0019,283.75,"22,844.70",https://www.sge.com.cn/sjzx/mrhqsj/5141692
2017-06-08,Au99.99,283.75,283.83,282.51,282.70,-1.05,-0.0037,283.00,"37,013.00",https://www.sge.com.cn/sjzx/mrhqsj/5141697
2017-06-09,Au99.99,283.19,283.19,279.50,279.72,-2.98,-0.0105,280.30,"24,763.26",https://www.sge.com.cn/sjzx/mrhqsj/5141707
2017-06-12,Au99.99,280.74,280.74,278.48,278.85,-0.87,-0.31%,278.77,"30,108.26",https://www.sge.com.cn/sjzx/mrhqsj/5141712
2017-06-13,Au99.99,279.75,279.75,278.00,278.35,-0.50,-0.18%,278.44,"30,436.94",https://www.sge.com.cn/sjzx/mrhqsj/5141719
2017-06-14,Au99.99,279.60,279.72,277.80,279.30,0.95,0.34%,279.19,"50,156.92",https://www.sge.com.cn/sjzx/mrhqsj/5141725
2017-06-15,Au99.99,279.35,281.33,277.30,277.47,-1.83,-0.66%,278.00,"52,333.18",https://www.sge.com.cn/sjzx/mrhqsj/5141735
2017-06-16,Au99.99,277.47,277.47,276.11,276.90,-0.57,-0.0021,276.53,"25,448.42",https://www.sge.com.cn/sjzx/mrhqsj/5141744
2017-06-19,Au99.99,278.00,278.00,276.01,276.25,-0.65,-0.23%,276.29,"17,268.14",https://www.sge.com.cn/sjzx/mrhqsj/5141752
2017-06-20,Au99.99,277.50,277.50,275.49,276.01,-0.24,-0.09%,275.76,"22,953.90",https://www.sge.com.cn/sjzx/mrhqsj/5141757
2017-06-21,Au99.99,276.50,276.50,275.00,275.79,-0.22,-0.08%,275.71,"13,915.58",https://www.sge.com.cn/sjzx/mrhqsj/5141766
2017-06-22,Au99.99,276.22,277.55,275.20,277.47,1.68,0.61%,277.38,"28,277.22",https://www.sge.com.cn/sjzx/mrhqsj/5141775
2017-06-23,Au99.99,277.47,277.88,277.05,277.78,0.31,0.11%,277.52,"27,152.20",https://www.sge.com.cn/sjzx/mrhqsj/5141785
2017-06-26,Au99.99,278.29,278.80,277.90,277.90,0.12,0.0004,278.08,"25,422.00",https://www.sge.com.cn/sjzx/mrhqsj/5141790
2017-06-27,Au99.99,277.00,277.00,274.80,276.56,-1.34,-0.0048,276.04,"22,117.76",https://www.sge.com.cn/sjzx/mrhqsj/5141797
2017-06-28,Au99.99,275.55,276.99,275.55,275.94,-0.62,-0.0022,276.14,"32,354.06",https://www.sge.com.cn/sjzx/mrhqsj/5141803
2017-06-29,Au99.99,277.08,277.08,274.81,275.03,-0.91,-0.0033,275.49,"35,447.42",https://www.sge.com.cn/sjzx/mrhqsj/5141808
2017-06-30,Au99.99,275.00,275.00,272.85,273.10,-1.93,-0.0070,273.36,"12,074.54",https://www.sge.com.cn/sjzx/mrhqsj/5141818
2017-07-03,Au99.99,270.00,273.65,270.00,271.84,-1.26,-0.0046,272.13,"17,197.14",https://www.sge.com.cn/sjzx/mrhqsj/5141823
2017-07-04,Au99.99,272.15,272.15,269.10,270.38,-1.46,-0.0054,269.75,"21,992.72",https://www.sge.com.cn/sjzx/mrhqsj/5141828
2017-07-05,Au99.99,271.50,271.50,269.50,270.02,-0.36,-0.0013,270.27,"21,932.18",https://www.sge.com.cn/sjzx/mrhqsj/5141840
2017-07-06,Au99.99,270.20,271.10,269.00,270.12,0.10,0.0004,270.23,"24,840.08",https://www.sge.com.cn/sjzx/mrhqsj/5141845
2017-07-07,Au99.99,270.49,270.79,269.30,269.80,-0.32,-0.12%,269.57,"17,686.94",https://www.sge.com.cn/sjzx/mrhqsj/5141855
2017-07-10,Au99.99,271.00,271.00,265.60,265.77,-4.03,-1.49%,266.94,"17,183.94",https://www.sge.com.cn/sjzx/mrhqsj/5141860
2017-07-11,Au99.99,267.50,268.00,266.10,267.55,1.78,0.67%,267.40,"24,845.14",https://www.sge.com.cn/sjzx/mrhqsj/5141863
2017-07-12,Au99.99,267.99,269.39,266.95,268.90,1.35,0.50%,268.58,"14,544.12",https://www.sge.com.cn/sjzx/mrhqsj/5141870
2017-07-13,Au99.99,268.91,269.80,268.19,269.10,0.20,0.07%,269.04,"20,439.84",https://www.sge.com.cn/sjzx/mrhqsj/5141875
2017-07-14,Au99.99,269.80,269.80,267.55,267.79,-1.31,-0.49%,267.77,"19,004.00",https://www.sge.com.cn/sjzx/mrhqsj/5141884
2017-07-17,Au99.99,268.98,270.79,268.70,270.30,2.51,0.0094,270.19,"13,904.06",https://www.sge.com.cn/sjzx/mrhqsj/5141889
2017-07-18,Au99.99,271.48,271.65,270.60,270.85,0.55,0.0020,271.20,"19,749.76",https://www.sge.com.cn/sjzx/mrhqsj/5141898
2017-07-19,Au99.99,271.49,271.90,270.75,271.35,0.50,0.0018,271.44,"15,884.44",https://www.sge.com.cn/sjzx/mrhqsj/5141905
2017-07-20,Au99.99,272.00,272.00,271.25,271.29,-0.06,-0.0002,271.40,"30,037.88",https://www.sge.com.cn/sjzx/mrhqsj/5141911
2017-07-21,Au99.99,272.80,273.20,271.17,273.19,1.90,0.0070,272.59,"13,798.54",https://www.sge.com.cn/sjzx/mrhqsj/5141925
2017-07-24,Au99.99,273.50,274.46,273.38,273.80,0.61,0.22%,274.07,"19,030.90",https://www.sge.com.cn/sjzx/mrhqsj/5141931
2017-07-25,Au99.99,274.01,274.47,273.58,273.84,0.04,0.01%,274.04,"14,648.16",https://www.sge.com.cn/sjzx/mrhqsj/5141939
2017-07-26,Au99.99,273.50,273.82,271.70,272.30,-1.54,-0.56%,272.24,"15,576.02",https://www.sge.com.cn/sjzx/mrhqsj/5141944
2017-07-27,Au99.99,273.00,275.30,271.56,274.60,2.30,0.84%,274.89,"20,767.16",https://www.sge.com.cn/sjzx/mrhqsj/5141950
2017-07-28,Au99.99,274.51,275.45,274.01,274.29,-0.31,-0.0011,274.64,"17,450.16",https://www.sge.com.cn/sjzx/mrhqsj/5141958
2017-07-31,Au99.99,275.35,276.10,273.93,275.10,0.81,0.0030,275.58,"7,922.54",https://www.sge.com.cn/sjzx/mrhqsj/5141965
2017-08-01,Au99.99,276.48,276.48,273.00,275.30,0.20,0.0007,275.41,"17,468.28",https://www.sge.com.cn/sjzx/mrhqsj/5141970
2017-08-02,Au99.99,275.30,276.00,274.61,274.80,-0.50,-0.18%,275.01,"12,957",https://www.sge.com.cn/sjzx/mrhqsj/5141978
2017-08-03,Au99.99,275.50,275.64,273.40,273.40,-1.40,-0.0051,274.31,"17,289.92",https://www.sge.com.cn/sjzx/mrhqsj/5141984
2017-08-04,Au99.99,276.00,276.00,274.08,275.26,1.86,0.0068,275.29,"15,271.20",https://www.sge.com.cn/sjzx/mrhqsj/5141990
2017-08-07,Au99.99,275.50,275.60,272.90,273.37,-1.89,-0.69%,273.30,"15,972.76",https://www.sge.com.cn/sjzx/mrhqsj/5141997
2017-08-08,Au99.99,273.49,273.54,272.45,273.02,-0.35,-0.13%,273.10,"12,551.56",https://www.sge.com.cn/sjzx/mrhqsj/5142004
2017-08-09,Au99.99,274.49,276.69,271.80,274.14,1.12,0.41%,273.85,"21,351.08",https://www.sge.com.cn/sjzx/mrhqsj/5142009
2017-08-10,Au99.99,274.99,275.98,274.36,275.29,1.15,0.42%,275.26,"18,693.16",https://www.sge.com.cn/sjzx/mrhqsj/5142015
2017-08-11,Au99.99,276.00,277.28,275.99,276.72,1.43,0.52%,276.94,"18,444.54",https://www.sge.com.cn/sjzx/mrhqsj/5142025
2017-08-14,Au99.99,277.48,277.99,276.06,276.60,-0.12,-0.0004,276.90,"13,995.24",https://www.sge.com.cn/sjzx/mrhqsj/5142030
2017-08-15,Au99.99,277.00,277.00,274.58,274.70,-1.90,-0.0069,274.93,"20,082.56",https://www.sge.com.cn/sjzx/mrhqsj/5142037
2017-08-16,Au99.99,275.22,275.22,273.71,274.50,-0.20,-0.0007,274.67,"27,914.18",https://www.sge.com.cn/sjzx/mrhqsj/5142042
2017-08-17,Au99.99,275.16,277.50,274.26,277.00,2.50,0.0091,277.19,"29,271.92",https://www.sge.com.cn/sjzx/mrhqsj/5142048
2017-08-18,Au99.99,277.81,278.70,276.50,278.50,1.50,0.0054,277.57,"24,402.48",https://www.sge.com.cn/sjzx/mrhqsj/5142058
2017-08-21,Au99.99,278.50,279.60,276.50,277.51,-0.99,-0.36%,277.14,"14,278.16",https://www.sge.com.cn/sjzx/mrhqsj/5142066
2017-08-22,Au99.99,277.51,278.30,276.27,276.67,-0.84,-0.30%,277.17,"23,859.26",https://www.sge.com.cn/sjzx/mrhqsj/5142073
2017-08-23,Au99.99,277.52,277.68,276.30,277.00,0.33,0.12%,276.84,"22,979.54",https://www.sge.com.cn/sjzx/mrhqsj/5142078
2017-08-24,Au99.99,278.22,278.22,276.91,277.08,0.08,0.03%,277.18,"20,461.36",https://www.sge.com.cn/sjzx/mrhqsj/5142083
2017-08-25,Au99.99,277.99,277.99,276.73,276.80,-0.28,-0.10%,276.94,"31,293.00",https://www.sge.com.cn/sjzx/mrhqsj/5142092
2017-08-28,Au99.99,277.59,278.42,275.46,278.21,1.41,0.0051,277.95,"19,398.74",https://www.sge.com.cn/sjzx/mrhqsj/5142099
2017-08-29,Au99.99,278.88,281.50,277.50,281.17,2.96,0.0106,281.10,"21,892.32",https://www.sge.com.cn/sjzx/mrhqsj/5142107
2017-08-30,Au99.99,281.50,281.85,277.98,278.00,-3.17,-0.0113,279.17,"37,315.12",https://www.sge.com.cn/sjzx/mrhqsj/5142112
2017-08-31,Au99.99,279.50,279.50,277.40,277.91,-0.09,-0.0003,277.84,"26,871.26",https://www.sge.com.cn/sjzx/mrhqsj/5142117
2017-09-01,Au99.99,278.65,280.48,278.10,279.54,1.63,0.0059,279.97,"24,516.82",https://www.sge.com.cn/sjzx/mrhqsj/5142127
2017-09-04,Au99.99,280.48,282.67,279.26,282.04,2.50,0.89%,281.89,"18,739.56",https://www.sge.com.cn/sjzx/mrhqsj/5142132
2017-09-05,Au99.99,282.04,282.04,280.70,281.20,-0.84,-0.30%,281.63,"19,659.12",https://www.sge.com.cn/sjzx/mrhqsj/5142140
2017-09-06,Au99.99,281.20,282.49,280.61,282.44,1.24,0.44%,282.04,"14,925.98",https://www.sge.com.cn/sjzx/mrhqsj/5142145
2017-09-07,Au99.99,282.98,282.98,280.98,281.39,-1.05,-0.0037,281.35,"15,820.94",https://www.sge.com.cn/sjzx/mrhqsj/5142150
2017-09-08,Au99.99,281.99,282.35,281.10,281.75,0.36,0.13%,281.99,"23,743.14",https://www.sge.com.cn/sjzx/mrhqsj/5142159
2017-09-11,Au99.99,282.60,282.60,280.80,281.49,-0.26,-0.0009,281.09,"20,705.32",https://www.sge.com.cn/sjzx/mrhqsj/5142167
2017-09-12,Au99.99,282.00,282.00,279.38,279.85,-1.64,-0.0058,279.98,"22,571.24",https://www.sge.com.cn/sjzx/mrhqsj/5142175
2017-09-13,Au99.99,279.40,280.75,279.40,280.67,0.82,0.0029,280.52,"17,903.66",https://www.sge.com.cn/sjzx/mrhqsj/5142182
2017-09-14,Au99.99,281.98,281.98,279.37,279.80,-0.87,-0.0031,279.58,"12,349.80",https://www.sge.com.cn/sjzx/mrhqsj/5142189
2017-09-15,Au99.99,280.20,281.49,279.28,280.20,0.40,0.0014,281.05,"18,437.96",https://www.sge.com.cn/sjzx/mrhqsj/5142197
2017-09-18,Au99.99,280.20,280.70,278.65,278.93,-1.27,-0.45%,279.00,"21,800.54",https://www.sge.com.cn/sjzx/mrhqsj/5142202
2017-09-19,Au99.99,278.93,279.60,278.00,278.65,-0.28,-0.10%,278.59,"23,492.78",https://www.sge.com.cn/sjzx/mrhqsj/5142207
2017-09-20,Au99.99,280.00,280.00,278.50,278.89,0.24,0.09%,278.85,"20,551.38",https://www.sge.com.cn/sjzx/mrhqsj/5142220
2017-09-21,Au99.99,279.39,279.96,276.10,276.45,-2.44,-0.87%,277.02,"31,497.64",https://www.sge.com.cn/sjzx/mrhqsj/5142227
2017-09-22,Au99.99,277.00,277.39,275.50,277.30,0.85,0.31%,276.37,"27,742.64",https://www.sge.com.cn/sjzx/mrhqsj/5142236
2017-09-25,Au99.99,276.40,277.98,275.71,276.55,-0.75,-0.0027,276.34,"18,386.84",https://www.sge.com.cn/sjzx/mrhqsj/5142243
2017-09-26,Au99.99,276.50,280.86,276.30,280.10,3.55,1.28%,280.49,"26,088.08",https://www.sge.com.cn/sjzx/mrhqsj/5142250
2017-09-27,Au99.99,280.10,280.20,277.65,277.65,-2.45,-0.0087,278.38,"15,703.02",https://www.sge.com.cn/sjzx/mrhqsj/5142255
2017-09-28,Au99.99,278.29,278.29,276.20,276.67,-0.98,-0.0035,276.50,"25,412.82",https://www.sge.com.cn/sjzx/mrhqsj/5142264
2017-09-29,Au99.99,277.49,277.85,275.50,277.45,0.78,0.0028,277.54,"14,094.44",https://www.sge.com.cn/sjzx/mrhqsj/5142272
2017-10-09,Au99.99,274.76,276.94,274.76,276.30,-1.15,-0.41%,276.27,"23,745.64",https://www.sge.com.cn/sjzx/mrhqsj/5142278
2017-10-10,Au99.99,277.32,277.32,275.65,276.21,-0.09,-0.03%,276.02,"22,246.20",https://www.sge.com.cn/sjzx/mrhqsj/5142284
2017-10-11,Au99.99,277.80,277.80,275.10,275.10,-1.11,-0.40%,275.39,"22,527.90",https://www.sge.com.cn/sjzx/mrhqsj/5142293
2017-10-12,Au99.99,276.35,276.68,274.90,276.25,1.15,0.42%,276.27,"26,201.34",https://www.sge.com.cn/sjzx/mrhqsj/5142308
2017-10-13,Au99.99,276.75,276.75,275.49,276.50,0.25,0.09%,276.27,"16,756.38",https://www.sge.com.cn/sjzx/mrhqsj/5142317
2017-10-16,Au99.99,276.51,278.15,276.10,278.05,1.55,0.0056,277.44,"17,321.52",https://www.sge.com.cn/sjzx/mrhqsj/5142322
2017-10-17,Au99.99,278.50,278.50,276.20,276.62,-1.43,-0.0051,276.48,"15,884.66",https://www.sge.com.cn/sjzx/mrhqsj/5142329
2017-10-18,Au99.99,277.50,277.50,275.16,275.70,-0.92,-0.0033,275.60,"15,644.10",https://www.sge.com.cn/sjzx/mrhqsj/5142330
2017-10-19,Au99.99,275.75,275.80,274.43,274.90,-0.80,-0.0029,274.67,"17,584.92",https://www.sge.com.cn/sjzx/mrhqsj/5142337
2017-10-20,Au99.99,276.80,276.80,274.81,274.82,-0.08,-0.0003,275.18,"20,623.90",https://www.sge.com.cn/sjzx/mrhqsj/5142345
2017-10-23,Au99.99,275.85,275.85,273.95,274.08,-0.74,-0.0027,274.18,"20,423.14",https://www.sge.com.cn/sjzx/mrhqsj/5142357
